0, 3, 0, 1, 0
0, 23, 12, 0, 177
0, 17, 3, 1, 462
0, 12, 5, 2, 24
0, 12, 0, 2, 100
0, 6, 0, 0, 93
0, 3, 0, 0, 272
0, 9, 12, 0, 75
0, 13, 0, 0, 6
0, 16, 0, 2, 484
0, 4, 0, 0, 32
0, 17, 11, 1, 309
0, 21, 0, 1, 200
0, 8, 12, 0, 1
0, 16, 9, 0, 1
0, 11, 9, 1, 177
0, 16, 10, 2, 196
0, 6, 0, 2, 37
0, 19, 3, 0, 83
0, 14, 11, 0, 85
0, 7, 5, 2, 3
0, 5, 0, 0, 1
0, 7, 0, 2, 158
0, 13, 1, 0, 89
0, 8, 4, 2, 7
0, 13, 12, 0, 34
0, 16, 0, 0, 123
0, 11, 0, 0, 92
0, 5, 0, 0, 2
0, 15, 0, 0, 4
0, 19, 0, 1, 2
0, 12, 5, 0, 313
0, 19, 4, 0, 3
0, 16, 0, 0, 400
0, 21, 7, 0, 448
0, 24, 0, 1, 3
0, 10, 6, 0, 76
0, 4, 0, 2, 2
0, 3, 0, 2, 134
0, 12, 12, 0, 0
0, 11, 9, 2, 2
0, 15, 9, 2, 254
0, 14, 6, 0, 98
0, 21, 0, 0, 1
0, 20, 0, 0, 78
0, 7, 11, 2, 202
0, 18, 0, 0, 79
0, 8, 8, 0, 176
0, 6, 10, 2, 81
0, 5, 0, 2, 128
0, 10, 0, 0, 300
0, 10, 0, 0, 332
0, 5, 0, 0, 0
0, 12, 0, 0, 161
0, 21, 0, 1, 2
0, 22, 1, 2, 421
0, 20, 12, 0, 39
0, 10, 0, 0, 142
0, 5, 0, 2, 156
0, 15, 7, 1, 1
0, 3, 0, 0, 87
0, 24, 12, 0, 2
0, 6, 0, 1, 160
0, 15, 0, 0, 1
0, 8, 0, 1, 190
0, 11, 11, 1, 0
0, 10, 12, 0, 46
0, 9, 1, 2, 181
0, 22, 0, 1, 55
0, 24, 0, 0, 3
0, 13, 1, 0, 175
0, 19, 0, 0, 3
0, 21, 6, 0, 97
0, 23, 0, 0, 2
0, 9, 0, 1, 0
0, 5, 0, 0, 251
0, 20, 0, 1, 13
0, 8, 0, 0, 338
0, 20, 0, 0, 3
0, 6, 6, 0, 152
0, 8, 2, 0, 144
0, 20, 4, 2, 416
0, 18, 0, 0, 279
0, 15, 12, 0, 2
0, 9, 0, 0, 49
0, 14, 12, 0, 144
0, 10, 0, 0, 1
0, 18, 1, 2, 4
0, 6, 0, 0, 138
0, 3, 0, 0, 4
0, 24, 0, 0, 19
0, 11, 1, 0, 53
0, 14, 0, 0, 239
0, 9, 0, 0, 2
0, 7, 0, 0, 138
0, 5, 7, 0, 251
0, 16, 0, 0, 111
0, 11, 0, 0, 0
0, 18, 0, 2, 354
0, 3, 7, 0, 1
0, 12, 0, 2, 330
0, 22, 0, 0, 166
0, 18, 0, 0, 70
0, 12, 0, 1, 100
0, 17, 9, 0, 125
0, 22, 10, 2, 93
0, 21, 0, 0, 14
0, 5, 0, 0, 42
0, 4, 5, 0, 309
0, 15, 8, 0, 33
0, 11, 0, 0, 31
0, 4, 0, 0, 215
0, 23, 11, 0, 0
0, 16, 10, 2, 484
0, 19, 4, 0, 435
0, 7, 0, 0, 173
0, 15, 0, 0, 3
0, 19, 0, 0, 440
0, 4, 0, 0, 170
0, 16, 6, 0, 123
0, 8, 0, 0, 175
0, 12, 12, 2, 245
0, 17, 0, 2, 260
0, 3, 0, 0, 14
0, 3, 0, 0, 196
0, 17, 0, 1, 196
0, 13, 0, 0, 384
0, 21, 0, 0, 136
0, 16, 9, 0, 184
0, 21, 0, 1, 17
0, 23, 0, 0, 150
0, 8, 0, 0, 82
0, 11, 10, 2, 1
0, 3, 0, 0, 28
0, 10, 11, 0, 1
0, 19, 9, 2, 278
0, 24, 0, 0, 258
0, 19, 12, 0, 121
0, 8, 0, 0, 3
0, 13, 6, 0, 3
0, 21, 0, 0, 461
0, 24, 0, 0, 3
0, 5, 0, 0, 117
0, 3, 0, 2, 2
0, 22, 3, 1, 67
0, 11, 1, 2, 164
0, 8, 4, 1, 111
0, 10, 0, 0, 1
0, 6, 10, 0, 42
0, 22, 5, 0, 160
0, 6, 0, 0, 290
0, 23, 11, 0, 253
0, 8, 0, 2, 459
0, 4, 0, 0, 43
0, 17, 0, 0, 7
0, 5, 0, 1, 1
0, 15, 1, 0, 267
0, 23, 3, 0, 192
0, 14, 9, 0, 0
0, 14, 0, 2, 192
0, 16, 0, 2, 2
0, 3, 0, 1, 107
0, 3, 0, 0, 1
0, 17, 8, 0, 44
0, 13, 9, 1, 0
0, 5, 8, 0, 412
0, 9, 9, 0, 155
0, 4, 3, 0, 377
0, 17, 0, 2, 270
0, 20, 10, 2, 8
0, 3, 9, 2, 1
0, 18, 9, 1, 473
0, 19, 0, 0, 0
0, 14, 0, 0, 17
0, 9, 9, 2, 0
0, 7, 9, 1, 177
0, 5, 0, 2, 67
0, 6, 0, 0, 2
0, 21, 0, 2, 414
0, 17, 0, 0, 111
0, 14, 9, 0, 26
0, 5, 0, 0, 122
0, 15, 0, 0, 472
0, 11, 2, 0, 52
0, 3, 1, 0, 1
0, 7, 9, 0, 1
0, 13, 0, 2, 35
0, 3, 2, 2, 186
0, 11, 0, 0, 1
0, 7, 0, 0, 2
0, 23, 0, 2, 75
0, 13, 1, 2, 3
0, 10, 0, 2, 115
0, 17, 0, 0, 97
0, 12, 0, 0, 265
0, 13, 3, 0, 140
0, 13, 0, 2, 49
0, 4, 0, 2, 0
0, 24, 0, 0, 96
0, 17, 0, 0, 436
0, 15, 2, 1, 103
0, 17, 5, 0, 388
0, 24, 0, 0, 389
0, 13, 10, 1, 39
0, 15, 6, 0, 364
0, 4, 0, 0, 45
0, 9, 0, 0, 87
0, 15, 6, 0, 2
0, 19, 0, 0, 151
0, 15, 11, 1, 1
0, 23, 8, 0, 154
0, 24, 0, 1, 95
0, 3, 3, 2, 2
0, 22, 4, 0, 328
0, 22, 12, 0, 464
0, 10, 0, 0, 487
0, 18, 0, 2, 53
0, 8, 12, 0, 0
0, 10, 3, 0, 18
0, 15, 0, 1, 0
0, 9, 11, 0, 409
0, 8, 3, 0, 384
0, 7, 0, 0, 3
0, 3, 7, 2, 238
0, 8, 5, 0, 473
0, 13, 0, 2, 367
0, 3, 12, 0, 2
0, 19, 3, 0, 15
0, 3, 5, 0, 148
0, 17, 5, 0, 2
0, 13, 7, 0, 59
0, 10, 0, 1, 180
0, 21, 4, 2, 85
0, 21, 4, 0, 8
0, 24, 0, 2, 258
0, 8, 0, 2, 375
0, 7, 10, 2, 10
0, 3, 8, 0, 2
0, 7, 5, 0, 471
0, 24, 1, 0, 100
0, 14, 1, 2, 189
0, 15, 7, 0, 359
0, 18, 0, 1, 197
0, 12, 0, 0, 3
0, 15, 2, 0, 1
0, 11, 11, 0, 0
0, 3, 2, 0, 52
0, 12, 0, 0, 175
0, 14, 0, 0, 368
0, 23, 0, 0, 37
0, 24, 0, 0, 53
0, 4, 0, 0, 130
0, 13, 0, 1, 93
0, 5, 9, 2, 186
0, 18, 4, 0, 1
0, 16, 10, 0, 71
0, 16, 8, 0, 3
0, 16, 11, 0, 1
0, 17, 0, 2, 2
0, 6, 5, 0, 380
0, 22, 0, 2, 0
0, 22, 0, 1, 426
0, 15, 2, 0, 432
0, 3, 5, 0, 2
0, 5, 0, 0, 491
0, 16, 2, 0, 142
0, 7, 7, 0, 420
0, 16, 0, 0, 9
0, 5, 0, 0, 323
0, 18, 2, 0, 73
0, 11, 8, 0, 336
0, 8, 11, 1, 3
0, 18, 0, 0, 159
0, 10, 0, 0, 45
0, 22, 9, 0, 401
0, 19, 0, 1, 369
0, 14, 0, 1, 144
0, 3, 12, 0, 2
0, 22, 0, 2, 105
0, 13, 2, 0, 27
0, 8, 1, 2, 200
0, 17, 4, 1, 30
0, 17, 4, 0, 70
0, 13, 0, 0, 3
0, 12, 0, 2, 3
0, 15, 0, 0, 380
0, 7, 8, 1, 0
0, 14, 0, 1, 1
0, 21, 0, 0, 340
0, 5, 6, 1, 255
0, 4, 10, 2, 196
0, 6, 0, 0, 148
0, 21, 0, 0, 401
0, 8, 11, 2, 173
0, 4, 0, 0, 2
0, 4, 5, 2, 1
0, 4, 5, 0, 235
0, 21, 2, 0, 231
0, 11, 6, 2, 0
0, 18, 0, 0, 9
0, 18, 0, 0, 147
0, 11, 2, 0, 172
0, 7, 3, 0, 104
0, 11, 6, 2, 195
0, 4, 0, 0, 459
0, 15, 7, 0, 199
0, 15, 0, 0, 319
0, 13, 0, 2, 165
0, 24, 0, 0, 21
0, 10, 11, 0, 60
0, 4, 12, 0, 83
0, 7, 0, 0, 166
0, 7, 0, 2, 159
0, 23, 10, 2, 0
0, 10, 0, 0, 181
0, 20, 4, 0, 5
0, 23, 12, 0, 36
0, 10, 0, 0, 3
0, 11, 0, 0, 2
0, 10, 4, 0, 1
0, 13, 2, 0, 443
0, 3, 12, 0, 1
0, 17, 0, 2, 32
0, 7, 0, 0, 75
0, 5, 2, 0, 3
0, 5, 2, 2, 307
0, 9, 0, 2, 171
0, 20, 7, 2, 3
0, 7, 0, 0, 498
0, 19, 11, 0, 332
0, 18, 10, 0, 186
0, 18, 0, 0, 1
0, 10, 0, 2, 8
0, 5, 0, 2, 3
0, 13, 2, 2, 2
0, 20, 2, 1, 187
0, 11, 0, 2, 192
0, 19, 0, 0, 471
0, 17, 0, 2, 1
0, 21, 4, 0, 197
0, 14, 10, 0, 2
0, 17, 0, 0, 362
0, 22, 2, 0, 179
0, 7, 0, 0, 1
0, 18, 9, 1, 103
0, 13, 0, 0, 3
0, 11, 0, 0, 432
0, 11, 0, 0, 342
0, 3, 3, 0, 188
0, 4, 12, 0, 0
0, 23, 0, 0, 166
0, 21, 5, 0, 168
0, 12, 0, 0, 0
0, 10, 12, 2, 122
0, 20, 0, 0, 407
0, 6, 0, 2, 0
0, 16, 0, 0, 460
0, 17, 5, 1, 294
0, 10, 0, 0, 37
0, 3, 3, 0, 69
0, 17, 5, 0, 3
0, 7, 0, 2, 0
0, 8, 0, 2, 355
0, 11, 12, 1, 193
0, 24, 7, 0, 160
0, 9, 7, 0, 1
0, 16, 0, 0, 60
0, 8, 0, 0, 485
0, 12, 10, 1, 1
0, 24, 12, 2, 3
0, 17, 2, 2, 456
0, 20, 0, 1, 1
0, 7, 0, 0, 27
0, 23, 0, 0, 75
0, 19, 9, 0, 125
0, 21, 2, 0, 2
0, 16, 2, 0, 54
0, 15, 0, 1, 0
0, 9, 11, 0, 0
0, 13, 0, 0, 177
0, 4, 0, 1, 0
0, 5, 7, 0, 1
0, 12, 0, 1, 123
0, 4, 9, 0, 321
0, 21, 0, 0, 2
0, 24, 0, 2, 170
0, 3, 0, 0, 109
0, 5, 0, 1, 7
0, 4, 12, 0, 142
0, 19, 0, 2, 93
0, 6, 10, 2, 1
0, 11, 12, 1, 122
0, 22, 0, 2, 6
0, 14, 1, 0, 195
0, 6, 11, 0, 145
0, 18, 1, 2, 84
0, 21, 11, 2, 86
0, 16, 2, 0, 336
0, 24, 2, 0, 1
0, 15, 0, 0, 126
0, 11, 0, 2, 479
0, 20, 10, 0, 0
0, 23, 9, 0, 50
0, 20, 0, 2, 3
0, 12, 12, 0, 461
0, 6, 0, 0, 0
0, 10, 0, 0, 2
0, 18, 6, 0, 27
0, 6, 0, 0, 188
0, 23, 0, 2, 3
0, 16, 0, 1, 2
0, 16, 4, 0, 264
0, 13, 6, 0, 109
0, 11, 11, 2, 488
0, 5, 0, 0, 0
0, 6, 5, 0, 284
0, 8, 0, 2, 169
0, 8, 0, 0, 467
0, 5, 5, 0, 56
0, 4, 0, 0, 0
0, 11, 0, 0, 358
0, 24, 0, 0, 185
0, 5, 6, 2, 168
0, 23, 2, 1, 134
0, 16, 0, 1, 131
0, 22, 3, 0, 204
0, 13, 0, 1, 3
0, 24, 4, 2, 17
0, 24, 3, 0, 160
0, 12, 0, 0, 10
0, 17, 0, 0, 378
0, 5, 11, 0, 142
0, 7, 0, 2, 136
0, 9, 3, 0, 163
0, 14, 11, 0, 393
0, 6, 9, 2, 329
0, 19, 7, 1, 2
0, 5, 0, 0, 155
0, 11, 4, 0, 258
0, 20, 0, 2, 1
0, 21, 0, 2, 350
0, 23, 8, 2, 353
0, 12, 9, 0, 485
0, 24, 0, 0, 191
0, 11, 8, 0, 1
0, 11, 0, 0, 160
0, 18, 2, 0, 32
0, 18, 0, 0, 99
0, 10, 1, 0, 31
0, 17, 0, 1, 243
0, 16, 9, 2, 458
0, 19, 0, 0, 1
0, 16, 0, 0, 31
0, 13, 3, 2, 338
0, 9, 5, 0, 3
0, 23, 0, 0, 124
0, 12, 0, 1, 152
0, 7, 0, 0, 42
0, 14, 0, 0, 33
0, 15, 7, 0, 181
0, 7, 8, 1, 252
0, 21, 0, 0, 2
0, 19, 0, 0, 195
0, 10, 3, 2, 51
0, 9, 9, 0, 234
0, 8, 0, 0, 69
0, 24, 0, 0, 135
0, 19, 0, 0, 1
0, 18, 0, 2, 3
0, 15, 2, 2, 113
0, 23, 0, 0, 3
0, 23, 4, 0, 70
0, 22, 0, 1, 129
0, 23, 1, 0, 229
0, 23, 10, 0, 1
0, 4, 10, 0, 0
0, 10, 0, 0, 2
0, 3, 0, 0, 1
0, 11, 0, 0, 147
0, 12, 0, 0, 64
0, 12, 12, 0, 0
0, 6, 0, 0, 0
0, 6, 0, 0, 11
0, 23, 0, 1, 3
0, 12, 0, 0, 307
0, 7, 0, 0, 268
0, 22, 0, 2, 1
0, 3, 0, 2, 3
0, 10, 0, 0, 142
0, 20, 4, 2, 69
0, 5, 11, 0, 1
0, 20, 0, 0, 85
0, 12, 0, 0, 139
0, 21, 0, 0, 1
0, 9, 0, 0, 3
0, 7, 3, 0, 118
0, 19, 0, 0, 45
0, 21, 0, 0, 1
0, 23, 6, 1, 1
0, 13, 1, 0, 162
0, 20, 0, 1, 19
0, 3, 8, 0, 2
0, 4, 8, 0, 456
0, 3, 2, 1, 1
0, 21, 0, 2, 2
0, 7, 0, 2, 0
0, 8, 3, 0, 159
0, 9, 7, 0, 58
0, 10, 0, 1, 166
0, 16, 5, 0, 3
0, 17, 0, 0, 167
0, 18, 10, 0, 228
0, 10, 9, 0, 29
0, 8, 8, 2, 326
0, 5, 0, 0, 1
0, 21, 6, 0, 151
0, 16, 2, 0, 3
0, 11, 0, 0, 271
0, 8, 0, 0, 2
0, 7, 0, 0, 0
0, 14, 0, 2, 14
0, 9, 0, 0, 2
0, 13, 0, 0, 145
0, 12, 0, 0, 19
0, 22, 0, 0, 445
0, 12, 0, 0, 387
0, 17, 6, 1, 217
0, 11, 0, 0, 89
0, 21, 0, 0, 471
0, 6, 0, 1, 227
0, 16, 12, 0, 153
0, 3, 0, 0, 75
0, 10, 3, 0, 2
0, 23, 0, 0, 63
0, 12, 0, 0, 3
0, 19, 11, 1, 0
0, 14, 0, 0, 149
0, 14, 0, 2, 27
0, 18, 12, 0, 109
0, 24, 0, 1, 78
0, 7, 0, 2, 2
0, 20, 10, 2, 114
0, 14, 2, 0, 162
0, 18, 0, 0, 24
0, 5, 0, 0, 2
0, 8, 0, 2, 153
0, 9, 0, 0, 97
0, 19, 6, 0, 302
0, 24, 4, 0, 123
0, 12, 0, 0, 3
0, 12, 5, 1, 13
0, 4, 0, 0, 146
0, 11, 12, 2, 44
0, 8, 2, 2, 336
0, 21, 12, 0, 299
0, 19, 1, 2, 2
0, 24, 0, 0, 131
0, 3, 0, 0, 477
0, 16, 8, 2, 397
0, 23, 0, 0, 3
0, 12, 11, 1, 2
0, 16, 0, 0, 2
0, 16, 5, 0, 116
0, 3, 0, 1, 3
0, 19, 8, 2, 168
0, 13, 7, 0, 186
0, 7, 7, 1, 3
0, 15, 6, 0, 134
0, 5, 4, 0, 0
0, 22, 1, 2, 223
0, 24, 0, 2, 0
0, 6, 7, 0, 78
0, 17, 0, 0, 166
0, 24, 2, 0, 427
0, 9, 6, 0, 400
0, 22, 11, 2, 2
0, 22, 0, 1, 111
0, 6, 9, 0, 31
0, 17, 4, 2, 116
0, 7, 0, 0, 118
0, 7, 0, 0, 0
0, 6, 0, 0, 61
0, 22, 10, 1, 0
0, 11, 3, 2, 111
0, 17, 5, 0, 293
0, 9, 0, 2, 2
0, 17, 0, 0, 3
0, 10, 12, 1, 44
0, 21, 1, 2, 1
0, 19, 12, 0, 167
0, 12, 6, 0, 10
0, 4, 11, 2, 1
0, 21, 0, 2, 49
0, 3, 4, 0, 0
0, 16, 3, 2, 78
0, 4, 0, 0, 36
0, 22, 0, 2, 3
0, 14, 3, 0, 43
0, 4, 10, 0, 3
0, 12, 0, 2, 107
0, 23, 0, 2, 122
0, 10, 0, 0, 53
0, 8, 0, 0, 216
0, 21, 3, 2, 181
0, 3, 1, 1, 166
0, 24, 1, 2, 186
0, 5, 0, 2, 183
0, 3, 9, 0, 209
0, 20, 4, 2, 120
0, 8, 5, 2, 174
0, 14, 0, 1, 24
0, 23, 0, 0, 0
0, 12, 0, 0, 192
0, 10, 1, 2, 131
0, 19, 0, 0, 130
0, 3, 3, 0, 64
0, 11, 0, 0, 0
0, 5, 1, 0, 120
0, 16, 9, 0, 160
0, 8, 11, 0, 101
0, 6, 9, 0, 159
0, 6, 5, 0, 172
0, 22, 0, 2, 182
0, 4, 8, 0, 415
0, 12, 0, 0, 3
0, 12, 7, 0, 0
0, 19, 0, 0, 138
0, 14, 0, 0, 32
0, 7, 2, 0, 113
0, 23, 0, 0, 83
0, 23, 0, 2, 26
0, 21, 3, 0, 372
0, 8, 0, 2, 114
0, 16, 0, 2, 2
0, 8, 0, 1, 123
0, 3, 9, 2, 160
0, 6, 6, 0, 3
0, 13, 0, 0, 1
0, 23, 0, 0, 176
0, 7, 0, 2, 150
0, 4, 1, 0, 103
0, 8, 0, 2, 3
0, 24, 8, 0, 129
0, 24, 0, 2, 66
0, 7, 9, 0, 145
0, 18, 0, 1, 3
0, 8, 0, 0, 125
0, 12, 0, 0, 2
0, 8, 4, 2, 88
0, 21, 0, 0, 475
0, 22, 0, 0, 3
0, 8, 0, 0, 2
0, 9, 0, 0, 114
0, 9, 1, 2, 3
0, 12, 0, 0, 29
0, 4, 8, 2, 422
0, 7, 9, 2, 1
0, 9, 4, 0, 187
0, 13, 0, 0, 28
0, 11, 1, 0, 116
0, 13, 0, 0, 0
0, 4, 4, 0, 446
0, 9, 5, 0, 158
0, 22, 0, 0, 129
0, 21, 6, 0, 1
0, 21, 0, 0, 165
0, 18, 8, 0, 3
0, 7, 0, 0, 33
0, 24, 11, 0, 115
0, 7, 6, 2, 394
0, 22, 2, 0, 25
0, 10, 0, 0, 56
0, 22, 0, 1, 204
0, 6, 0, 0, 162
0, 8, 0, 0, 197
0, 9, 7, 0, 83
0, 5, 10, 0, 52
0, 18, 9, 2, 2
0, 14, 0, 2, 69
0, 4, 4, 0, 320
0, 17, 0, 0, 286
0, 24, 0, 0, 2
0, 24, 0, 0, 97
0, 19, 6, 1, 12
0, 22, 0, 0, 65
0, 9, 0, 0, 235
0, 21, 9, 0, 182
0, 4, 0, 1, 406
0, 9, 0, 2, 1
0, 17, 10, 0, 196
0, 3, 0, 0, 122
0, 18, 0, 2, 1
0, 4, 5, 2, 104
0, 3, 0, 0, 1
0, 24, 0, 0, 1
0, 18, 0, 0, 98
0, 20, 9, 2, 338
0, 8, 0, 0, 165
0, 7, 0, 0, 288
0, 23, 10, 0, 12
0, 13, 4, 2, 284
0, 13, 6, 2, 258
0, 21, 3, 0, 90
0, 10, 0, 1, 86
0, 23, 3, 0, 243
0, 19, 0, 1, 51
0, 12, 0, 1, 150
0, 10, 0, 2, 1
0, 9, 1, 0, 276
0, 18, 8, 0, 182
0, 21, 10, 0, 0
0, 21, 0, 0, 2
0, 4, 9, 2, 0
0, 22, 0, 0, 84
0, 10, 0, 0, 96
0, 8, 0, 2, 395
0, 7, 0, 0, 1
0, 20, 3, 2, 285
0, 11, 11, 0, 314
0, 7, 7, 2, 223
0, 7, 0, 1, 47
0, 8, 8, 1, 0
0, 9, 0, 2, 168
0, 8, 10, 0, 169
0, 7, 5, 0, 94
0, 4, 1, 2, 165
0, 21, 4, 0, 187
0, 6, 10, 1, 1
0, 5, 0, 0, 270
0, 16, 9, 0, 469
0, 3, 0, 1, 1
0, 15, 0, 0, 459
0, 8, 0, 2, 266
